pair_id,language,difficulty,snippet_i,snippet_j,human_preference,valid,strict_choice,strict_correct,margin_AB,margin_BA,c,b,tie_c,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation,d_choice,d_correct,ab_correct,ba_correct,ocr_correct,selected_model
ext_dorn_python_medium_07479,python,medium,dorn_python_000,dorn_python_059,dorn_python_059,True,dorn_python_000,False,1.25,-7.75,4.5,-3.25,False,False,True,True,False,dorn_python_000,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07480,python,medium,dorn_python_090,dorn_python_114,dorn_python_114,False,,False,9.0,2.0,3.5,5.5,False,False,True,False,False,dorn_python_090,False,False,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07481,python,medium,dorn_python_011,dorn_python_068,dorn_python_011,True,dorn_python_068,False,-0.25,10.5,-5.375,5.125,False,False,True,True,False,dorn_python_068,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07482,python,medium,dorn_python_024,dorn_python_039,dorn_python_039,True,dorn_python_039,True,-20.25,8.0,-14.125,-6.125,False,False,True,True,False,dorn_python_039,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07483,python,medium,dorn_python_009,dorn_python_022,dorn_python_022,True,dorn_python_022,True,-18.5,14.25,-16.375,-2.125,False,False,True,True,False,dorn_python_022,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07484,python,medium,dorn_python_020,dorn_python_054,dorn_python_020,True,dorn_python_054,False,-10.0,9.5,-9.75,-0.25,False,False,True,True,False,dorn_python_054,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07485,python,medium,dorn_python_101,dorn_python_112,dorn_python_101,False,,False,-0.25,-7.25,3.5,-3.75,False,False,True,False,False,dorn_python_101,True,False,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07486,python,medium,dorn_python_087,dorn_python_094,dorn_python_087,True,dorn_python_094,False,-3.75,4.5,-4.125,0.375,False,False,True,True,False,dorn_python_094,False,False,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07487,python,medium,dorn_python_065,dorn_python_082,dorn_python_082,True,dorn_python_065,False,6.0,-10.0,8.0,-2.0,False,False,True,True,False,dorn_python_065,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07488,python,medium,dorn_python_002,dorn_python_089,dorn_python_089,False,,False,-4.0,-8.75,2.375,-6.375,False,False,True,False,False,dorn_python_002,False,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07489,python,medium,dorn_python_027,dorn_python_113,dorn_python_027,True,dorn_python_113,False,-14.25,11.0,-12.625,-1.625,False,False,True,True,False,dorn_python_113,False,False,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07490,python,medium,dorn_python_054,dorn_python_081,dorn_python_081,True,dorn_python_081,True,-2.25,0.25,-1.25,-1.0,False,False,True,True,False,dorn_python_081,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07491,python,medium,dorn_python_059,dorn_python_088,dorn_python_088,True,dorn_python_088,True,-0.25,3.0,-1.625,1.375,False,False,True,True,False,dorn_python_088,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07492,python,medium,dorn_python_073,dorn_python_087,dorn_python_087,True,dorn_python_087,True,-16.75,9.0,-12.875,-3.875,False,False,True,True,False,dorn_python_087,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07493,python,medium,dorn_python_045,dorn_python_073,dorn_python_045,True,dorn_python_045,True,16.0,-15.0,15.5,0.5,False,False,True,True,False,dorn_python_045,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07494,python,medium,dorn_python_095,dorn_python_098,dorn_python_098,False,,False,-6.25,-16.5,5.125,-11.375,False,False,True,False,False,dorn_python_095,False,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07495,python,medium,dorn_python_029,dorn_python_094,dorn_python_094,False,,False,6.0,7.5,-0.75,6.75,False,False,True,False,False,dorn_python_094,True,False,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07496,python,medium,dorn_python_031,dorn_python_087,dorn_python_087,False,,False,-10.75,-8.0,-1.375,-9.375,False,False,True,False,False,dorn_python_087,True,True,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07497,python,medium,dorn_python_024,dorn_python_116,dorn_python_116,True,dorn_python_116,True,-15.0,5.0,-10.0,-5.0,False,False,True,True,False,dorn_python_116,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07498,python,medium,dorn_python_014,dorn_python_059,dorn_python_059,True,dorn_python_014,False,14.0,-18.75,16.375,-2.375,False,False,True,True,False,dorn_python_014,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07499,python,medium,dorn_python_036,dorn_python_054,dorn_python_036,True,dorn_python_036,True,1.25,-1.5,1.375,-0.125,False,False,True,True,False,dorn_python_036,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07500,python,medium,dorn_python_076,dorn_python_080,dorn_python_080,True,dorn_python_080,True,-17.0,14.0,-15.5,-1.5,False,False,True,True,False,dorn_python_080,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07501,python,medium,dorn_python_028,dorn_python_099,dorn_python_028,True,dorn_python_028,True,5.75,-3.25,4.5,1.25,False,False,True,True,False,dorn_python_028,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07502,python,medium,dorn_python_021,dorn_python_114,dorn_python_021,True,dorn_python_114,False,-3.0,7.5,-5.25,2.25,False,False,True,True,False,dorn_python_114,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07503,python,medium,dorn_python_025,dorn_python_071,dorn_python_025,True,dorn_python_025,True,11.75,-3.0,7.375,4.375,False,False,True,True,False,dorn_python_025,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07504,python,medium,dorn_python_049,dorn_python_073,dorn_python_049,True,dorn_python_049,True,13.5,-11.5,12.5,1.0,False,False,True,True,False,dorn_python_049,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07505,python,medium,dorn_python_008,dorn_python_075,dorn_python_075,False,,False,10.25,1.5,4.375,5.875,False,False,True,False,False,dorn_python_008,False,False,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07506,python,medium,dorn_python_057,dorn_python_086,dorn_python_086,True,dorn_python_086,True,-7.25,9.5,-8.375,1.125,False,False,True,True,False,dorn_python_086,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07507,python,medium,dorn_python_055,dorn_python_077,dorn_python_055,True,dorn_python_055,True,13.5,-12.0,12.75,0.75,False,False,True,True,False,dorn_python_055,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07508,python,medium,dorn_python_001,dorn_python_044,dorn_python_044,True,dorn_python_044,True,-10.25,8.75,-9.5,-0.75,False,False,True,True,False,dorn_python_044,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07509,python,medium,dorn_python_030,dorn_python_051,dorn_python_030,True,dorn_python_030,True,12.0,-12.75,12.375,-0.375,False,False,True,True,False,dorn_python_030,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07510,python,medium,dorn_python_075,dorn_python_077,dorn_python_075,True,dorn_python_075,True,4.25,-4.25,4.25,0.0,False,False,True,True,False,dorn_python_075,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07511,python,medium,dorn_python_051,dorn_python_092,dorn_python_092,False,,False,-4.75,-1.25,-1.75,-3.0,False,False,True,False,False,dorn_python_092,True,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07512,python,medium,dorn_python_056,dorn_python_069,dorn_python_069,True,dorn_python_056,False,5.25,-3.75,4.5,0.75,False,False,True,True,False,dorn_python_056,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07513,python,medium,dorn_python_064,dorn_python_082,dorn_python_082,True,dorn_python_082,True,-7.75,9.75,-8.75,1.0,False,False,True,True,False,dorn_python_082,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07514,python,medium,dorn_python_045,dorn_python_096,dorn_python_045,True,dorn_python_045,True,2.75,-7.25,5.0,-2.25,False,False,True,True,False,dorn_python_045,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07515,python,medium,dorn_python_080,dorn_python_111,dorn_python_080,True,dorn_python_080,True,2.75,-7.25,5.0,-2.25,False,False,True,True,False,dorn_python_080,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07516,python,medium,dorn_python_042,dorn_python_105,dorn_python_042,True,dorn_python_042,True,8.75,-11.0,9.875,-1.125,False,False,True,True,False,dorn_python_042,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07517,python,medium,dorn_python_025,dorn_python_052,dorn_python_052,False,,False,9.0,2.0,3.5,5.5,False,False,True,False,False,dorn_python_025,False,False,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07518,python,medium,dorn_python_043,dorn_python_099,dorn_python_099,False,,False,-4.5,-3.0,-0.75,-3.75,False,False,True,False,False,dorn_python_099,True,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07519,python,medium,dorn_python_007,dorn_python_106,dorn_python_007,False,,False,3.5,4.25,-0.375,3.875,False,False,True,False,False,dorn_python_106,False,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07520,python,medium,dorn_python_064,dorn_python_100,dorn_python_064,True,dorn_python_100,False,-5.5,7.0,-6.25,0.75,False,False,True,True,False,dorn_python_100,False,False,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07521,python,medium,dorn_python_090,dorn_python_113,dorn_python_113,False,,False,-1.25,-3.5,1.125,-2.375,False,False,True,False,False,dorn_python_090,False,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07522,python,medium,dorn_python_077,dorn_python_099,dorn_python_077,False,,False,-6.75,-7.0,0.125,-6.875,False,False,True,False,False,dorn_python_077,True,False,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07523,python,medium,dorn_python_101,dorn_python_115,dorn_python_101,True,dorn_python_115,False,-17.0,11.5,-14.25,-2.75,False,False,True,True,False,dorn_python_115,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07524,python,medium,dorn_python_096,dorn_python_116,dorn_python_116,True,dorn_python_116,True,-12.75,5.5,-9.125,-3.625,False,False,True,True,False,dorn_python_116,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07525,python,medium,dorn_python_076,dorn_python_093,dorn_python_093,True,dorn_python_093,True,-12.0,13.5,-12.75,0.75,False,False,True,True,False,dorn_python_093,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07526,python,medium,dorn_python_017,dorn_python_035,dorn_python_017,True,dorn_python_035,False,-21.5,12.75,-17.125,-4.375,False,False,True,True,False,dorn_python_035,False,False,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07527,python,medium,dorn_python_026,dorn_python_044,dorn_python_044,True,dorn_python_044,True,-20.75,11.75,-16.25,-4.5,False,False,True,True,False,dorn_python_044,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07528,python,medium,dorn_python_027,dorn_python_083,dorn_python_027,True,dorn_python_083,False,-10.0,13.75,-11.875,1.875,False,False,True,True,False,dorn_python_083,False,False,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07529,python,medium,dorn_python_036,dorn_python_112,dorn_python_112,True,dorn_python_036,False,7.25,-14.5,10.875,-3.625,False,False,True,True,False,dorn_python_036,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07530,python,medium,dorn_python_010,dorn_python_093,dorn_python_010,True,dorn_python_010,True,15.5,-10.25,12.875,2.625,False,False,True,True,False,dorn_python_010,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07531,python,medium,dorn_python_064,dorn_python_102,dorn_python_102,True,dorn_python_102,True,-23.25,11.5,-17.375,-5.875,False,False,True,True,False,dorn_python_102,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07532,python,medium,dorn_python_107,dorn_python_115,dorn_python_107,True,dorn_python_115,False,-10.5,8.5,-9.5,-1.0,False,False,True,True,False,dorn_python_115,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07533,python,medium,dorn_python_037,dorn_python_047,dorn_python_047,False,,False,0.0,8.0,-4.0,4.0,False,True,False,False,False,dorn_python_047,True,False,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07534,python,medium,dorn_python_014,dorn_python_087,dorn_python_087,True,dorn_python_014,False,10.25,-13.5,11.875,-1.625,False,False,True,True,False,dorn_python_014,False,False,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07535,python,medium,dorn_python_057,dorn_python_103,dorn_python_103,True,dorn_python_103,True,-7.0,11.5,-9.25,2.25,False,False,True,True,False,dorn_python_103,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07536,python,medium,dorn_python_058,dorn_python_088,dorn_python_088,True,dorn_python_088,True,-14.25,11.25,-12.75,-1.5,False,False,True,True,False,dorn_python_088,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07537,python,medium,dorn_python_012,dorn_python_094,dorn_python_012,False,,False,-0.25,-9.75,4.75,-5.0,False,False,True,False,False,dorn_python_012,True,False,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07538,python,medium,dorn_python_014,dorn_python_110,dorn_python_014,True,dorn_python_014,True,18.5,-20.75,19.625,-1.125,False,False,True,True,False,dorn_python_014,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07539,python,medium,dorn_python_034,dorn_python_061,dorn_python_034,True,dorn_python_034,True,15.0,-13.25,14.125,0.875,False,False,True,True,False,dorn_python_034,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07540,python,medium,dorn_python_030,dorn_python_046,dorn_python_030,True,dorn_python_030,True,8.0,-10.75,9.375,-1.375,False,False,True,True,False,dorn_python_030,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07541,python,medium,dorn_python_014,dorn_python_113,dorn_python_113,True,dorn_python_014,False,12.25,-8.75,10.5,1.75,False,False,True,True,False,dorn_python_014,False,False,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07542,python,medium,dorn_python_036,dorn_python_037,dorn_python_037,True,dorn_python_037,True,-9.25,2.25,-5.75,-3.5,False,False,True,True,False,dorn_python_037,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07543,python,medium,dorn_python_050,dorn_python_075,dorn_python_075,False,,False,-9.75,-0.75,-4.5,-5.25,False,False,True,False,False,dorn_python_075,True,True,False,False,gradient_boosting_regressor
ext_dorn_python_medium_07544,python,medium,dorn_python_059,dorn_python_064,dorn_python_059,False,,False,-6.0,-6.25,0.125,-6.125,False,False,True,False,False,dorn_python_059,True,False,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07545,python,medium,dorn_python_054,dorn_python_095,dorn_python_095,False,,False,-10.0,-3.5,-3.25,-6.75,False,False,True,False,False,dorn_python_095,True,True,False,True,gradient_boosting_regressor
ext_dorn_python_medium_07546,python,medium,dorn_python_021,dorn_python_048,dorn_python_021,True,dorn_python_021,True,11.75,-13.5,12.625,-0.875,False,False,True,True,False,dorn_python_021,True,True,True,True,gradient_boosting_regressor
ext_dorn_python_medium_07547,python,medium,dorn_python_026,dorn_python_116,dorn_python_116,True,dorn_python_116,True,-20.75,11.25,-16.0,-4.75,False,False,True,True,False,dorn_python_116,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07548,python,medium,dorn_python_077,dorn_python_102,dorn_python_102,True,dorn_python_102,True,-20.25,13.75,-17.0,-3.25,False,False,True,True,False,dorn_python_102,True,True,True,False,gradient_boosting_regressor
ext_dorn_python_medium_07549,python,medium,dorn_python_075,dorn_python_094,dorn_python_075,True,dorn_python_094,False,-4.25,4.5,-4.375,0.125,False,False,True,True,False,dorn_python_094,False,False,False,False,gradient_boosting_regressor
