contrast_id,base_id,rq0_id,language,score_stratum,variant_i,variant_j,contrast_type,preference_target_variant
rq3g_python_064__c1,rq3g_python_064,dorn_python_059,python,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_python_064__c2,rq3g_python_064,dorn_python_059,python,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_064__c3,rq3g_python_064,dorn_python_059,python,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_064__c4,rq3g_python_064,dorn_python_059,python,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_064__c5,rq3g_python_064,dorn_python_059,python,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_064__c6,rq3g_python_064,dorn_python_059,python,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_065__c1,rq3g_python_065,dorn_python_053,python,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_python_065__c2,rq3g_python_065,dorn_python_053,python,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_065__c3,rq3g_python_065,dorn_python_053,python,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_065__c4,rq3g_python_065,dorn_python_053,python,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_065__c5,rq3g_python_065,dorn_python_053,python,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_065__c6,rq3g_python_065,dorn_python_053,python,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_066__c1,rq3g_python_066,dorn_python_032,python,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_python_066__c2,rq3g_python_066,dorn_python_032,python,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_066__c3,rq3g_python_066,dorn_python_032,python,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_066__c4,rq3g_python_066,dorn_python_032,python,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_066__c5,rq3g_python_066,dorn_python_032,python,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_066__c6,rq3g_python_066,dorn_python_032,python,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_067__c1,rq3g_python_067,dorn_python_057,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_067__c2,rq3g_python_067,dorn_python_057,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_067__c3,rq3g_python_067,dorn_python_057,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_067__c4,rq3g_python_067,dorn_python_057,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_067__c5,rq3g_python_067,dorn_python_057,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_067__c6,rq3g_python_067,dorn_python_057,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_068__c1,rq3g_python_068,dorn_python_061,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_068__c2,rq3g_python_068,dorn_python_061,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_068__c3,rq3g_python_068,dorn_python_061,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_068__c4,rq3g_python_068,dorn_python_061,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_068__c5,rq3g_python_068,dorn_python_061,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_068__c6,rq3g_python_068,dorn_python_061,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_069__c1,rq3g_python_069,dorn_python_018,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_069__c2,rq3g_python_069,dorn_python_018,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_069__c3,rq3g_python_069,dorn_python_018,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_069__c4,rq3g_python_069,dorn_python_018,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_069__c5,rq3g_python_069,dorn_python_018,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_069__c6,rq3g_python_069,dorn_python_018,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_070__c1,rq3g_python_070,dorn_python_113,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_070__c2,rq3g_python_070,dorn_python_113,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_070__c3,rq3g_python_070,dorn_python_113,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_070__c4,rq3g_python_070,dorn_python_113,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_070__c5,rq3g_python_070,dorn_python_113,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_070__c6,rq3g_python_070,dorn_python_113,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_071__c1,rq3g_python_071,dorn_python_055,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_071__c2,rq3g_python_071,dorn_python_055,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_071__c3,rq3g_python_071,dorn_python_055,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_071__c4,rq3g_python_071,dorn_python_055,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_071__c5,rq3g_python_071,dorn_python_055,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_071__c6,rq3g_python_071,dorn_python_055,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_072__c1,rq3g_python_072,dorn_python_075,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_072__c2,rq3g_python_072,dorn_python_075,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_072__c3,rq3g_python_072,dorn_python_075,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_072__c4,rq3g_python_072,dorn_python_075,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_072__c5,rq3g_python_072,dorn_python_075,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_072__c6,rq3g_python_072,dorn_python_075,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_073__c1,rq3g_python_073,dorn_python_087,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_073__c2,rq3g_python_073,dorn_python_087,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_073__c3,rq3g_python_073,dorn_python_087,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_073__c4,rq3g_python_073,dorn_python_087,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_073__c5,rq3g_python_073,dorn_python_087,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_073__c6,rq3g_python_073,dorn_python_087,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_074__c1,rq3g_python_074,dorn_python_083,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_074__c2,rq3g_python_074,dorn_python_083,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_074__c3,rq3g_python_074,dorn_python_083,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_074__c4,rq3g_python_074,dorn_python_083,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_074__c5,rq3g_python_074,dorn_python_083,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_074__c6,rq3g_python_074,dorn_python_083,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_075__c1,rq3g_python_075,dorn_python_114,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_075__c2,rq3g_python_075,dorn_python_114,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_075__c3,rq3g_python_075,dorn_python_114,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_075__c4,rq3g_python_075,dorn_python_114,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_075__c5,rq3g_python_075,dorn_python_114,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_075__c6,rq3g_python_075,dorn_python_114,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_076__c1,rq3g_python_076,dorn_python_045,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_076__c2,rq3g_python_076,dorn_python_045,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_076__c3,rq3g_python_076,dorn_python_045,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_076__c4,rq3g_python_076,dorn_python_045,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_076__c5,rq3g_python_076,dorn_python_045,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_076__c6,rq3g_python_076,dorn_python_045,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_077__c1,rq3g_python_077,dorn_python_042,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_077__c2,rq3g_python_077,dorn_python_042,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_077__c3,rq3g_python_077,dorn_python_042,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_077__c4,rq3g_python_077,dorn_python_042,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_077__c5,rq3g_python_077,dorn_python_042,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_077__c6,rq3g_python_077,dorn_python_042,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_078__c1,rq3g_python_078,dorn_python_060,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_078__c2,rq3g_python_078,dorn_python_060,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_078__c3,rq3g_python_078,dorn_python_060,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_078__c4,rq3g_python_078,dorn_python_060,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_078__c5,rq3g_python_078,dorn_python_060,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_078__c6,rq3g_python_078,dorn_python_060,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_079__c1,rq3g_python_079,dorn_python_047,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_079__c2,rq3g_python_079,dorn_python_047,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_079__c3,rq3g_python_079,dorn_python_047,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_079__c4,rq3g_python_079,dorn_python_047,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_079__c5,rq3g_python_079,dorn_python_047,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_079__c6,rq3g_python_079,dorn_python_047,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_080__c1,rq3g_python_080,dorn_python_069,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_080__c2,rq3g_python_080,dorn_python_069,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_080__c3,rq3g_python_080,dorn_python_069,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_080__c4,rq3g_python_080,dorn_python_069,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_080__c5,rq3g_python_080,dorn_python_069,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_080__c6,rq3g_python_080,dorn_python_069,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_081__c1,rq3g_python_081,dorn_python_101,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_081__c2,rq3g_python_081,dorn_python_101,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_081__c3,rq3g_python_081,dorn_python_101,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_081__c4,rq3g_python_081,dorn_python_101,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_081__c5,rq3g_python_081,dorn_python_101,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_081__c6,rq3g_python_081,dorn_python_101,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_082__c1,rq3g_python_082,dorn_python_005,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_082__c2,rq3g_python_082,dorn_python_005,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_082__c3,rq3g_python_082,dorn_python_005,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_082__c4,rq3g_python_082,dorn_python_005,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_082__c5,rq3g_python_082,dorn_python_005,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_082__c6,rq3g_python_082,dorn_python_005,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_083__c1,rq3g_python_083,dorn_python_082,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_083__c2,rq3g_python_083,dorn_python_082,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_083__c3,rq3g_python_083,dorn_python_082,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_083__c4,rq3g_python_083,dorn_python_082,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_083__c5,rq3g_python_083,dorn_python_082,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_083__c6,rq3g_python_083,dorn_python_082,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_084__c1,rq3g_python_084,dorn_python_012,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_084__c2,rq3g_python_084,dorn_python_012,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_084__c3,rq3g_python_084,dorn_python_012,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_084__c4,rq3g_python_084,dorn_python_012,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_084__c5,rq3g_python_084,dorn_python_012,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_084__c6,rq3g_python_084,dorn_python_012,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_085__c1,rq3g_python_085,dorn_python_044,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_085__c2,rq3g_python_085,dorn_python_044,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_085__c3,rq3g_python_085,dorn_python_044,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_085__c4,rq3g_python_085,dorn_python_044,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_085__c5,rq3g_python_085,dorn_python_044,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_085__c6,rq3g_python_085,dorn_python_044,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_086__c1,rq3g_python_086,dorn_python_052,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_086__c2,rq3g_python_086,dorn_python_052,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_086__c3,rq3g_python_086,dorn_python_052,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_086__c4,rq3g_python_086,dorn_python_052,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_086__c5,rq3g_python_086,dorn_python_052,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_086__c6,rq3g_python_086,dorn_python_052,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_087__c1,rq3g_python_087,dorn_python_010,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_087__c2,rq3g_python_087,dorn_python_010,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_087__c3,rq3g_python_087,dorn_python_010,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_087__c4,rq3g_python_087,dorn_python_010,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_087__c5,rq3g_python_087,dorn_python_010,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_087__c6,rq3g_python_087,dorn_python_010,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_088__c1,rq3g_python_088,dorn_python_116,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_088__c2,rq3g_python_088,dorn_python_116,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_088__c3,rq3g_python_088,dorn_python_116,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_088__c4,rq3g_python_088,dorn_python_116,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_088__c5,rq3g_python_088,dorn_python_116,python,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_088__c6,rq3g_python_088,dorn_python_116,python,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_089__c1,rq3g_python_089,dorn_python_048,python,high,golden,ugly_gold,visual_only_gold,golden
rq3g_python_089__c2,rq3g_python_089,dorn_python_048,python,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_089__c3,rq3g_python_089,dorn_python_048,python,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_089__c4,rq3g_python_089,dorn_python_048,python,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
